localite_ID_renacom,latitude,loc_type,locality,longitude,n_bureau,n_population_2001,n_population_2012,n_voters
2488,12.55,H,GUERO KOUARA,3.01,1,207,,0.0
2489,13.31,VA,NASSIROU KOUARA,3.79,1,339,,0.0
2490,13.09,VT,MAIGOUNIA DEY TEGUI,3.65,1,142,,0.0
2491,13.2,VA,MAIGOUNIA KOUARA,3.65,1,162,,0.0
2492,13.53,VT,DOGON DAJI ( CPT ),3.82,1,141,,0.0
2493,13.51,VT,DAR EL SALAM,3.76,1,87,,0.0
2494,13.49,VA,GOUBEKOY BANA,3.73,1,1576,,0.0
2495,13.15,VT,KOKORBE,3.61,1,210,266.0,133.0
2496,13.12,VA,GOURINSI,3.62,1,418,520.0,313.0
2497,13.28,VA,MOKIREY KOUARA,3.66,1,505,,0.0
2498,13.33,VA,BAKIN TOMBO(KOURFAN DODO),3.73,1,1084,,0.0
2499,13.12,VA,GOULMA YACOUBA,3.67,1,412,718.0,306.0
2500,13.2,VT,DOGON DAGI,3.52,1,376,,0.0
2501,12.38,VT,MALAM KOUARA,3.2,1,23,,0.0
2502,13.11,VA,TONDIGAM KANINKE ( CPT ),3.62,1,253,,0.0
2503,13.35,VT,SOJA DEY  ( CPT ),3.46,1,194,,0.0
2504,13.32,VT,TAWEY DEY ( VT ),3.64,1,31,,0.0
2505,13.31,VA,BAGNA HAREY ( CPT ),3.66,1,687,,0.0
2506,13.35,VT,YAMEYZE KOUARA ( CPT ),3.72,1,56,,0.0
2507,13.4,VT,TOUGAYE,3.84,1,97,105.0,0.0
2508,13.37,VT,KOURA KOARA ( VT ),3.86,1,26,,0.0
2509,13.36,VA,GARBEY GOUROU BESSO(VA),3.86,1,902,,0.0
2510,13.28,VA,KOANA KOARA( VA ),3.68,1,444,,0.0
2511,13.13,VT,FANDOU BERI,3.62,1,83,,0.0
2512,13.13,VT,FANDOU GANDA,3.62,1,55,240.0,0.0
2513,13.12,VT,FANDOU BANDA,3.62,1,75,,0.0
2514,13.15,VT,TONDI BANDA MISSO ( VT ),3.64,1,326,,0.0
2515,13.16,VT,MISSO ( VT ),3.64,1,60,,0.0
2516,13.14,VA,TONDIGAM ISSA,3.62,2,846,,713.0
2517,13.24,VA,MAOUREY DEY MOUSSA,3.68,1,764,460.0,0.0
2518,13.28,VT,KOAKOARE YAMBA,3.68,1,282,,0.0
2519,13.44,VT,DINEY ZOUGOU,3.84,1,114,134.0,0.0
2520,13.28,VA,KOAKORE DAZI (VT),3.68,1,643,,0.0
2521,13.27,VA,GADO KOUARA,3.77,1,658,,0.0
2522,13.27,H,ELDEY,3.64,1,236,,0.0
2523,13.24,VA,BORGO,3.64,1,631,,0.0
2524,13.12,VA,BANGNA TABANI,3.67,1,398,,0.0
2525,13.54,VT,BODO KOUARA,3.76,1,45,,0.0
2526,13.54,VT,SOJA DEY MAOUREY,3.77,1,147,,0.0
2527,13.53,VA,N'GAMA KOUARA,3.76,1,208,,0.0
2528,13.42,VA,KOAKORE JOURMANI,3.84,1,159,,0.0
2529,13.16,CPT,CAPEMENT HAMANI ( VT ),3.69,1,114,,0.0
2530,13.24,CPT,CAMPEMENT PEULH BORGO,3.63,1,127,195.0,0.0
2531,13.07,CPT,CAMPEMENT PEULH,3.48,19,66,56.0,0.0
2532,13.1,CPT,CAMPEMENT PEULH,3.57,19,37,56.0,0.0
2533,13.28,CPT,CAMPEMENT PEULH MOKIREY I,3.66,1,76,,0.0
2534,13.4,CPT,CPT KOGARBEY ( VT ),3.72,1,43,,0.0
2535,13.44,CPT,CPT BANA ( VT ),3.74,1,83,,0.0
2536,12.21,CPT,GAZERE KOUARA,3.19,1,33,,0.0
2537,12.96,H,MAIDAWA KOIRA,2.94,1,41,83.0,0.0
2538,12.96,H,YAYE BERE KOIRA,2.92,1,82,,0.0
2539,12.67,H,HANGAY KOIRA,2.97,1,56,,0.0
2540,12.84,H,DJADO KOIRA,2.9,1,28,153.0,0.0
2541,12.92,H,ABDOU KOUARA,2.93,1,21,,0.0
2542,12.97,VA,HAOULAWA JERMA,2.93,1,598,,0.0
2543,12.95,H,BAKO KOIRA / BAKO TOUNGA,2.91,1,132,,0.0
2544,12.52,H,BIO KOIRA,2.92,1,20,59.0,0.0
2545,13.06,H,DJOYALE,2.96,1,131,199.0,0.0
2546,13.01,VA,KOURFARE,2.95,2,890,1262.0,697.0
2547,12.95,H,KOUNTOUGNA TOUNGA,2.92,1,41,99.0,0.0
2548,12.97,VA,BOUNDOU KONKEHE,2.9,1,198,,0.0
2549,12.97,H,GASSAROU KOIRA,2.94,1,40,,0.0
2550,12.96,H,ISSAKA KOIRA,2.94,1,13,,0.0
2551,12.97,VA,HAOULAWAL PEULH,2.95,1,272,329.0,198.0
2552,13.0,VA,OURGOL,2.87,1,286,,290.0
2553,12.97,VT,BOSSEY ZOUGOU BENE,2.9,1,259,283.0,0.0
2554,12.99,VT,BOSSEY ZOUGOU GANDA,2.88,1,162,232.0,0.0
2555,13.02,VA,KARRA,2.94,4,1805,3115.0,1649.0
2556,12.99,VA,DJAMDAROUOL,2.91,1,229,,0.0
2557,12.92,VT,FANDOGA,2.75,1,68,90.0,0.0
2558,12.85,VT,KOUDOURE,2.92,1,45,,0.0
2559,12.86,H,FONDOUBON,2.93,1,243,,0.0
2560,13.15,VA,MENE,2.92,1,384,324.0,204.0
2561,13.11,H,ABDOULAYE KOIRA,2.91,1,49,,0.0
2562,13.12,H,TANDA KOIRA,2.91,1,98,,0.0
2563,13.12,VA,SILLIA,2.9,1,123,296.0,0.0
2564,13.12,VT,TONDI KIRE,2.92,1,30,,0.0
2565,13.13,VT,DJABOULE,2.92,1,91,,0.0
2566,13.12,VA,GAROU PEULH,2.92,1,184,683.0,0.0
2567,13.12,H,FOUHINZA,2.88,1,84,118.0,0.0
2568,13.09,H,GORZOBE MAYAKI,2.86,1,89,,0.0
2569,13.1,VA,SAKIREY DJERMA,2.91,1,304,,0.0
2570,13.04,VT,MILEYDO,2.87,1,224,,0.0
2571,13.12,H,ALFA MABEY KOIRA,2.87,1,105,,0.0
2572,13.16,H,TCHIEDEY,2.78,1,131,,0.0
2573,13.11,H,KABANGOU,2.92,1,76,119.0,0.0
2574,13.1,VA,DONOUDIBI DJERMA,2.92,1,574,776.0,0.0
2575,13.16,VA,KOFO,2.74,1,386,404.0,308.0
2576,13.11,VA,KOUDA GANDE,2.84,1,344,477.0,0.0
2577,13.12,H,GOUMALLA,2.9,1,72,,0.0
2578,13.14,H,BOGA,2.85,1,127,,0.0
2579,13.12,VA,BATAMBERI,2.9,1,819,,0.0
2580,13.13,VA,KARBA KARBA,2.9,1,96,77.0,0.0
2581,13.12,VA,SETTIBIRNI,2.98,1,497,,0.0
2582,13.1,VA,DONOUDIBI PEULH,2.92,1,27,103.0,337.0
2583,13.11,VA,SAKIREY PEULH,2.92,1,161,179.0,0.0
2584,13.17,H,MASSAKA,2.89,1,42,,0.0
2585,13.18,H,LOUGAL DAKI,2.89,1,45,,0.0
2586,13.17,H,NIANDOURE,2.92,1,44,,0.0
2587,13.18,H,HAWBA,2.94,1,107,124.0,0.0
2588,13.18,VA,DABAGA,2.94,1,764,878.0,0.0
2589,13.1,H,GAWODO,2.87,1,44,,0.0
2590,13.09,H,GORZORE LELE KOIRA,2.84,1,95,,0.0
2591,13.1,VA,MARGOU GANDA,2.85,1,339,517.0,0.0
2592,13.13,VA,TCHERANGUI,2.92,1,158,294.0,0.0
2593,13.12,VA,TOMBOBELLE,2.81,1,1308,,0.0
2594,13.08,H,BOREY GOROU,2.77,1,152,,0.0
2595,13.08,H,HAROUNA KOIRA,2.77,1,91,,0.0
2596,13.08,H,TANDA BILAN KOIRA,2.77,1,37,,0.0
2597,13.08,H,BOUBE DJIBO KOIRA,2.77,1,48,,0.0
2598,13.08,VA,POULO BOSSODJE,2.78,1,399,,0.0
2599,13.02,H,DANEY,2.79,1,131,68.0,0.0
2600,12.93,H,FANDOGA,2.79,1,75,90.0,0.0
2601,13.02,VA,ILLADE,2.79,1,247,504.0,117.0
2602,12.68,VT,KOIRA TEGUI,2.96,1,132,,0.0
2603,13.07,VA,BOSSODJE,2.75,1,530,,0.0
2604,13.12,VT,SOUDINGA,2.74,1,188,,0.0
2605,13.12,VT,BOUNGA,2.75,1,155,,0.0
2606,13.13,VT,SENOKOBOYE,2.75,1,183,,0.0
2607,13.12,VA,WASEY,2.75,1,666,,0.0
2608,13.02,H,FANDOGA,2.78,1,63,90.0,0.0
2609,13.0,VA,DOLLAGA PEULH,2.84,1,174,,0.0
2610,13.08,VA,GORZOBE,2.85,1,122,,0.0
2611,13.07,VT,OULEY,2.8,1,388,383.0,147.0
2612,13.04,H,TOUNGUEY DO,2.87,1,103,,0.0
2613,13.06,H,YEWANGO (KOBANDJE),2.87,1,160,,0.0
2614,13.03,VA,KORANKASSA DJERMA,2.86,1,560,,0.0
2615,13.05,VT,KORANKASSA GOROU BANDE,2.85,1,159,,0.0
2616,13.02,H,KORANKASSA DJAOUBE,2.86,1,401,,0.0
2617,13.04,VA,KORANKASSA PEULH,2.86,1,618,,0.0
2618,13.04,H,DOUBIDANA ALI,2.88,1,884,,0.0
2619,13.04,H,DOUBIDANA FOGA,2.88,1,249,,373.0
2620,13.05,H,YELEWO,2.88,1,458,,0.0
2621,13.09,H,DOIBIDANA DJERMA,2.92,1,84,,0.0
2622,13.05,VA,DOUBIDANA DOLDOLE,2.79,1,706,,0.0
2623,13.01,H,TOUNGA DJOBO,2.88,1,68,,0.0
2624,13.0,H,BIRNI KAINA,2.88,2,79,325.0,448.0
2625,13.03,VA,AMARZA TOUNGA,2.9,1,34,64.0,331.0
2626,12.9,H,SENO,2.79,1,485,,0.0
2627,12.87,H,SENO KONKEYZE,2.79,1,125,,0.0
2628,12.9,H,BENGEL,2.77,1,349,,0.0
2629,12.87,H,LOFOGA,2.75,1,179,,0.0
2630,12.89,H,PEGOUA,2.78,1,59,,0.0
2631,12.88,H,KARAJE,2.77,1,122,,0.0
2632,13.01,VA,DOLLAGA DJERMA,2.85,1,884,,0.0
2633,12.94,VT,DOGAWO (PUITS),2.8,1,156,,0.0
2634,12.93,H,BOKIOLE,2.88,1,97,,0.0
2635,12.94,H,FAOUNE,2.85,1,232,,0.0
2636,12.93,H,GADA GOURTI I,2.86,1,236,,0.0
2637,12.93,H,GADA GOURTI II,2.85,1,215,,0.0
2638,12.94,H,KOBADO,2.87,1,155,,0.0
2639,13.07,VT,LELESSO GANDATCHE,2.85,1,206,,0.0
2640,13.07,H,OULEY PEULH,2.82,1,104,,0.0
2641,12.5,H,BOULA KORDJI,2.8,1,74,,0.0
2642,13.07,H,DEBERE TOUKOU,2.85,1,74,,0.0
2643,13.07,VA,TAMKALA GORKO,2.85,1,137,941.0,0.0
2644,13.07,H,OULEY TONDI KOIRA,2.81,1,122,,0.0
2645,13.09,H,OULE BALE,2.89,1,85,,0.0
2646,13.08,H,WALA TONDO,2.87,1,230,,0.0
2647,13.07,VA,TAMKALA SOPODO,2.88,1,217,,0.0
2648,12.98,VA,GOBERY PEULH,2.88,1,288,,0.0
2649,13.14,VA,GAROUBEY,2.93,1,94,,0.0
2650,12.97,VA,GOBERI ELHADJI/DOROUOL,2.85,1,427,,0.0
2651,13.32,VA,GOUNOUBI,2.91,2,336,945.0,608.0
2652,13.07,VT,NASSARAWA,2.83,1,86,106.0,0.0
2653,12.89,VT,KOKOSSARMA (BILINGOL),2.9,1,389,,0.0
2654,12.88,VT,DJEHI BANGOU,2.92,1,307,,0.0
2655,12.77,VA,BILINGOL DJERMA,2.9,1,284,,0.0
2656,12.85,VA,BILINGOL PEULH,2.9,1,213,,0.0
2657,12.85,VA,OUMIZE KOIRA,2.92,1,424,,208.0
2658,12.57,H,BEBE KOIRA,2.68,1,53,,0.0
2659,12.66,H,MAROU KOIRA,2.84,1,12,,0.0
2660,12.66,H,HASSANE KOIRA,2.84,1,85,,0.0
2661,12.88,VA,TCHANKARDJI,2.82,1,183,,0.0
2662,12.99,VT,DANEY,2.9,1,73,,0.0
2663,12.97,H,TOMBO,2.7,1,153,322.0,74.0
2664,12.98,H,FANDOGA,2.72,1,115,,0.0
2665,12.98,H,FANDOGA,2.71,1,25,,0.0
2666,12.99,VA,TONDO,2.7,6,1365,763.0,2636.0
2667,13.0,VA,KARGUI BANGOU,2.66,1,563,18.0,456.0
2668,12.85,VA,TIHORE,2.63,1,742,684.0,0.0
2669,13.18,VT,FANDOGA I ET II,2.85,1,103,,0.0
2670,12.92,H,FANDOGA ZAMEYDO,2.74,1,283,,0.0
2671,12.92,H,FANDOGA,2.75,1,165,,0.0
2672,12.93,H,BANIDEY,2.75,1,120,,0.0
2673,12.93,H,DANEY,2.75,1,45,,0.0
2674,12.93,H,BANIZOUMBOU,2.75,1,129,,0.0
2675,12.89,H,KOIRA TEGUI,2.79,1,95,,0.0
2676,12.93,VA,IRA,2.75,1,945,,0.0
2677,12.92,H,FANDOGA,2.75,1,142,,0.0
2678,12.93,H,FARKA HANGA,2.79,1,134,,0.0
2679,12.93,VA,TOMBO HASSANE,2.79,1,258,495.0,225.0
2680,12.94,H,RAMATOULAYE(DOGAWA),2.8,1,140,,0.0
2681,12.97,H,DARESSALAM,2.81,1,224,,0.0
2682,12.96,VA,DEYTAGUI AMADOU,2.78,1,892,,0.0
2683,12.95,H,GANDA KOIRA,2.87,1,84,,0.0
2684,12.95,H,KINE TOUNGA,2.87,1,69,,0.0
2685,12.96,H,ROUGGA SOUMANA BA,2.88,1,78,,0.0
2686,12.96,H,MAROU KOUREY,2.87,1,107,,0.0
2687,12.95,H,ALI KOUARA,2.87,1,86,,0.0
2688,12.94,VA,BIRNIEL ALFARI,2.87,1,162,339.0,237.0
2689,12.98,H,DJADO KOUARA,2.95,1,149,,0.0
2690,12.84,H,SAMARI KOIRA,2.9,1,34,64.0,0.0
2691,12.84,H,NOMA KOIRA,2.89,1,12,,0.0
2692,12.83,VA,HABIRI,2.89,1,485,629.0,237.0
2693,12.96,VA,GOUBERI GOUBEY,2.85,1,1616,,0.0
2694,12.84,VT,MODIBO KOIRA,2.87,1,224,,0.0
2695,12.72,H,ELHADJI SEYDOU KOIRA,2.96,1,192,,0.0
2696,12.41,H,TCHEMA PEULH,2.87,1,257,,0.0
2697,12.84,VA,RODJI PEULH,2.87,2,1274,1255.0,463.0
2698,12.83,VT,LOUMBOU LOUMBOU,2.9,1,238,625.0,0.0
2699,12.65,VT,BABA GAOURI KOIRA,2.87,1,139,,0.0
2700,12.85,VT,BOMBOHI KAINA,2.87,1,106,197.0,0.0
2701,12.87,VT,BOMBOHI GANDA,2.87,1,190,218.0,0.0
2702,12.85,VT,SOUDA ALFAGAY,2.9,1,141,,0.0
2703,12.84,VT,SOUDA HAINI BABA KOIRA,2.92,1,210,247.0,338.0
2704,12.8,H,ALFA KOIRA BOMBINI,2.91,1,19,,0.0
2705,12.87,VA,BOMBOHI,2.85,1,282,368.0,328.0
2706,12.89,VA,TOROMBI,2.78,2,287,2423.0,804.0
2707,12.78,VT,DARELSALAM,2.87,1,70,,0.0
2708,12.77,VT,TCHAMEY BELI B ELI,2.9,1,150,,0.0
2709,12.81,VT,TCHEROUAL,2.91,1,164,,0.0
2710,12.85,VT,BOUNDOUDJE,2.77,1,165,,0.0
2711,12.94,VT,BALI BALI,2.72,1,702,937.0,0.0
2712,12.64,VT,WEY BORA KOIRA,2.88,1,332,,0.0
2713,12.89,VT,TAYFA,2.72,1,248,,0.0
2714,12.9,H,LARA,2.68,1,148,251.0,85.0
2715,12.88,H,CHAIBOU KOIRA,2.73,1,44,,0.0
2716,12.89,H,ILLA KOIRA,2.73,1,28,58.0,0.0
2717,12.94,VA,FANDOU BALI BALI,2.9,1,947,,0.0
2718,12.95,VT,FATALARE,2.89,1,356,269.0,0.0
2719,12.93,H,MAOUREY DO,2.89,1,117,,140.0
2720,12.93,H,KAZA KOIRA,2.89,1,38,146.0,0.0
2721,12.92,H,NOUFOU KOIRA,2.88,1,23,,0.0
2722,12.92,H,HAROUNA KOUARA,2.87,1,23,,0.0
2723,12.93,H,TAHIROU KOIRA,2.87,1,197,103.0,0.0
2724,12.9,VA,FABIDJI DJERMA,2.85,1,2884,,0.0
2725,12.9,VA,FABIDJI HAOUSSA,2.85,1,857,,0.0
2726,12.88,VT,ALPHA KOUARA,2.82,1,232,,0.0
2727,12.88,VT,ALFAGUA KOIRA,2.82,1,74,,0.0
2728,12.88,H,FANDOU BENE,2.81,1,59,57.0,0.0
2729,12.88,H,FANDOU GANDA,2.81,1,23,47.0,0.0
2730,12.87,VA,TCHANKARGUI DJERMA,2.82,2,1109,,796.0
2731,12.84,VA,RODJI DJERMA,2.87,1,418,177.0,275.0
2732,12.57,H,DJAMDJAMA,2.93,1,315,,329.0
2733,12.86,H,SOUMAILA KOIRA,2.86,1,246,,0.0
2734,12.85,H,ELH HAMANI KOIRA,2.86,1,40,,0.0
2735,12.85,VA,SIRAKATOU,2.87,1,420,,0.0
2736,12.94,VA,BIRNIEL IBRAHIM,2.86,1,400,1661.0,439.0
2737,12.97,VA,GOBERI GNAMANGALE PEULH,2.83,1,322,,0.0
2738,12.97,VA,GOBERI GNAMANGALE ZARMA,2.83,1,720,,0.0
2739,12.84,VT,BINDI ISSIFOU,2.78,1,63,,0.0
2740,12.82,H,WANZAM KOIRA,2.79,1,77,,0.0
2741,12.82,VA,FATALOULOU,2.79,1,279,219.0,160.0
2742,12.8,VA,BASSI PEULH,2.87,1,648,775.0,397.0
2743,12.8,VT,BINDJI BABA KOIRA,2.89,1,48,,0.0
2744,13.22,VT,TONDI BABA KOIRA,2.91,1,48,,0.0
2745,12.81,VA,BASSI DJERMA,2.87,2,1217,,682.0
2746,12.99,H,DOROULE,2.84,1,244,,0.0
2747,13.24,VT,KODO KOIRA ZENO,2.69,1,101,,0.0
2748,13.24,VA,KODO,2.7,2,520,1365.0,640.0
2749,13.18,VA,GOBIRKO BERI,2.51,1,487,,0.0
2750,13.07,VT,KOIRA TEGUI,2.75,1,56,,0.0
2751,13.05,VA,TANNA BERY,2.54,1,912,,0.0
2752,13.19,H,FANDOGA,2.51,1,50,72.0,0.0
2753,13.19,VA,GOBIRKO KAINA(ZAN GUINA),2.51,1,391,,0.0
2754,13.05,VA,TANNA PEULH,2.54,1,163,,37.0
2755,13.05,VT,MIGUI,2.68,1,302,,0.0
2756,13.06,VA,GUIDAL,2.62,1,976,1193.0,249.0
2757,13.17,H,FANDOU,2.64,1,137,333.0,0.0
2758,13.18,VA,TOUDOU DJERMA,2.65,1,1493,2022.0,0.0
2759,13.17,VA,TOUDOU PEULH,2.65,1,70,87.0,26.0
2760,13.04,H,DJAOUDIRE,2.72,1,253,,0.0
2761,13.12,VA,MOROUBERI TADJI,2.7,1,1361,,0.0
2762,13.15,VA,DIENTEGA,2.7,1,256,,0.0
2763,13.12,VT,TONDI BANDA,2.5,1,74,58.0,0.0
2764,13.13,VA,GOMBEWA,2.48,2,1095,1244.0,681.0
2765,13.06,H,GA,2.53,1,160,,0.0
2766,13.06,H,GAA,2.53,1,30,70.0,0.0
2767,13.07,VA,TANNA KAIRA,2.53,1,584,,0.0
2768,13.15,VA,KOBEDEY,2.52,1,1562,1804.0,0.0
2769,13.16,H,KOFO,2.73,1,110,,0.0
2770,13.15,VA,MOROU BERI ZENO,2.71,1,405,,0.0
2771,12.74,VA,BELANDE DJERMA,2.87,1,3081,2791.0,0.0
2772,12.73,VT,TCHENA,2.87,1,206,323.0,0.0
2773,12.7,VT,KIRIKOYE,2.88,1,344,581.0,0.0
2774,12.74,VA,BELANDE SYLINKE,2.87,1,592,,0.0
2775,12.81,VA,NIAMADEY,2.65,1,1302,,0.0
2776,12.58,H,DANGARMA,2.82,1,44,,0.0
2777,12.59,H,ZARMAGANDA KOIRA TEGUI,2.77,1,227,,0.0
2778,12.6,H,KOIRA (KOIRA TEGUI),2.8,1,295,,0.0
2779,12.55,H,KOKORBE BANGOU,2.78,1,106,,0.0
2780,12.57,VA,SAKALA GONGA,2.77,1,463,477.0,0.0
2781,12.65,VA,KANTIOGO DJERMA,2.86,1,425,,0.0
2782,12.29,VA,KOUASSI PEULH et HAOUSSA,2.99,1,1399,,0.0
2783,12.54,H,KALAMPO,2.92,1,136,,0.0
2784,12.53,VA,SABOULA,2.9,5,2535,3476.0,1939.0
2785,12.57,VT,FALMEY KAINA,2.87,1,410,600.0,330.0
2786,12.59,VA,FALMEY DJERMA,2.85,1,4467,,0.0
2787,12.59,VA,FALMEY HAOUSSA,2.87,2,766,,754.0
2788,12.55,H,KOUDJE KAINA,2.87,1,115,131.0,0.0
2789,12.55,H,KOUDJE BERI,2.88,1,346,339.0,0.0
2790,12.55,VA,KOUDJEROU,2.88,1,101,,0.0
2791,12.58,H,MADOUGOU KOIARA,2.94,1,45,,0.0
2792,12.47,H,KALLEY TASSI,2.83,1,386,333.0,269.0
2793,12.5,H,SORI KOIARA III,2.89,1,466,,0.0
2794,12.49,H,BONGOU TCHISSA HAROUNA KOIRA,2.85,1,129,,0.0
2795,12.45,VA,KOTAKI,2.87,4,2473,3221.0,1700.0
2796,12.72,H,WINDE BAGO DJERMA,2.88,1,281,,0.0
2797,12.48,H,ALPHA KOIARA,2.89,1,69,,0.0
2798,12.5,VA,KABOBOYE,2.88,1,302,922.0,473.0
2799,12.43,H,SAMEY KOIARA,2.84,1,253,,0.0
2800,12.58,H,KAINE KOIRA,2.92,1,197,310.0,0.0
2801,12.41,H,BOKA KOIRA,2.82,1,66,,0.0
2802,12.51,H,SORI KOIARA I,2.88,1,203,,0.0
2803,12.49,H,BONGOU TCHISSA LOUTOU BABA K,2.87,1,228,,0.0
2804,12.42,H,BOURKIWIZE KOIRA,2.82,1,137,,0.0
2805,12.5,H,SORI KOIARA II,2.88,1,83,,0.0
2806,12.97,H,TOMBO KOY KOIRA,2.7,1,48,,0.0
2807,12.4,VA,BOUMBA,2.83,3,1414,1774.0,925.0
2808,12.34,H,DOUNDOU KOIRA,2.95,1,87,284.0,0.0
2809,12.34,H,MISSIRA,2.96,1,118,303.0,0.0
2810,12.34,VA,DEY IZE HEFOUMA,2.97,1,827,,0.0
2811,12.34,H,ALFA SOULEY KOIRA,2.93,1,240,,0.0
2812,12.34,H,KOUMBOU GONI KOIRA,2.97,1,449,708.0,0.0
2813,12.34,VA,BOMBOGUI PEULH,2.93,1,361,,0.0
2814,12.41,H,TCHEMA (ROND POINT),2.87,1,124,,0.0
2815,12.4,H,KOURA,2.89,2,187,31.0,0.0
2816,12.41,VA,GONGUEY,2.9,1,1126,,0.0
2817,12.58,VA,ALLOUGAL,2.9,1,526,,0.0
2818,12.46,H,TASSIEL,2.89,2,710,951.0,633.0
2819,12.56,H,MAFA,2.68,1,141,,0.0
2820,12.43,H,DARASSALAM,2.89,1,111,,0.0
2821,12.39,H,TCHANGA KOIRA,2.87,1,212,286.0,0.0
2822,12.38,H,BOYIZE,2.92,1,411,666.0,0.0
2823,12.35,H,KOLOM KOLOM BAZA KOIRA,2.92,1,146,,0.0
2824,12.35,H,KOLOM KOLOM ALPHA IGADI,2.93,1,235,,0.0
2825,12.37,VA,DJABOU KIRIA,2.88,1,1132,1381.0,427.0
2826,12.57,H,GUINDAGA,2.7,1,103,,0.0
2827,12.56,H,GUINGAREY KOIRA,2.7,1,22,35.0,0.0
2828,12.54,H,FILIN MAGE I,2.68,1,92,,0.0
2829,12.54,H,FILIN MAGE II,2.69,1,45,,0.0
2830,12.54,H,FILIN MAGE III,2.69,1,66,,0.0
2831,12.56,H,MAFALE,2.68,1,104,170.0,0.0
2832,12.52,H,KAMBE KOUBI,2.67,1,453,300.0,0.0
2833,12.9,H,KAROGIA,2.8,1,87,,0.0
2834,12.52,H,TONDI DAROU,2.65,1,83,147.0,0.0
2835,12.54,H,TOUNGA DJINGO,2.63,1,222,,0.0
2836,12.57,H,GAMBOU,2.64,1,35,,0.0
2837,12.54,VA,KAREY KOPTO,2.63,2,741,688.0,783.0
2838,12.65,H,SAKARA,2.84,1,97,304.0,0.0
2839,12.62,VA,BANIGOUNGOU,2.86,1,2351,3628.0,0.0
2840,12.71,VT,DEBERE,2.85,1,276,,0.0
2841,12.69,VA,TONKOSSARE PEULH,2.82,1,522,,0.0
2842,12.69,H,GONGOFO,2.7,1,630,,491.0
2843,12.61,VA,ZOU KOIRA,2.69,1,797,745.0,0.0
2844,12.64,H,KOUNBOURFOU,2.63,1,469,375.0,0.0
2845,12.75,VA,TALAWAL,2.7,1,1622,,0.0
2846,12.65,VT,YELA KAINA,2.82,1,217,,0.0
2847,12.67,VT,GANDATCHE,2.83,1,307,200.0,0.0
2848,12.68,H,LOUDEYDO,2.84,1,31,,0.0
2849,12.67,H,GARODO,2.83,1,55,,0.0
2850,12.67,VA,NIAMFARE,2.83,1,515,,0.0
2851,12.67,VT,GANDATCHE,2.84,1,178,200.0,0.0
2852,12.69,VA,DJABEY IZE KOIARA,2.8,1,217,,0.0
2853,12.65,VT,SAKARA,2.84,1,323,304.0,0.0
2854,12.64,VA,BOYE BANGOU,2.84,1,1007,,0.0
2855,12.48,H,MAIRIGA KOUARA,2.75,1,11,,0.0
2856,12.44,H,MAINOUFA KOIARA,2.78,1,42,,0.0
2857,12.43,H,MAI ADDA KOIARA,2.77,1,83,,0.0
2858,12.43,H,AKOU KOIARA,2.79,1,39,,0.0
2859,12.43,H,LOKOTORO KOIARA,2.79,1,130,,0.0
2860,12.43,H,KOA BORO,2.77,1,85,,0.0
2861,12.45,VA,BIRI GAMBOU,2.76,1,565,,0.0
2862,12.71,VT,KOIRA TAGUI,2.73,1,123,,0.0
2863,13.16,VT,ZAMEYDO,2.91,1,243,,0.0
2864,12.69,VA,TONKOSSARE DJERMA,2.85,1,971,,0.0
2865,12.75,VT,LANDJORI,2.77,1,267,,0.0
2866,12.75,H,HAMIDOU KOIRA,2.78,1,80,59.0,0.0
2867,12.76,VA,TIGUEY,2.73,2,1616,,883.0
2868,12.57,H,KOMA BARMA,2.72,1,254,,0.0
2869,12.54,VA,BOSSIA,2.73,1,779,591.0,393.0
2870,12.69,VA,MALLAM KOIRA,2.81,1,327,,0.0
2871,12.77,VA,BELANDE PEULH,2.9,1,829,1001.0,0.0
2872,12.52,H,FALMADO,2.86,1,633,696.0,343.0
2873,12.4,H,KOURA,2.89,2,58,31.0,0.0
2874,13.1,H,KALLEY TASSI,2.65,1,169,333.0,269.0
2875,12.5,VA,FOWO BIRGUI,2.85,1,560,,0.0
2876,12.63,VA,DIOWOL,2.96,1,485,,0.0
2877,13.05,VT,KOIRA TEGUI,2.54,1,126,,0.0
2878,12.6,VT,KOUARA TEGUI,2.8,1,301,,0.0
2879,12.8,VA,BOURDOUNGA,2.68,2,690,,538.0
2880,12.53,H,FEREZE,2.85,1,543,,0.0
2881,12.52,H,SEKOU KOIRA,2.85,1,411,,0.0
2882,12.53,VA,BOULANGUEY,2.86,1,922,,0.0
2883,12.7,H,GUINDE GOLMA,2.78,1,308,,0.0
2884,12.7,H,GUINDE GOLMA,2.78,1,165,,0.0
2885,12.7,H,GUINDE GOLMA,2.79,1,76,,0.0
2886,12.72,VA,DEYTEGUI MOUSSA,2.77,1,435,,0.0
2887,12.67,VA,KANTCHOGA PEULH,2.84,1,401,,0.0
2888,12.93,H,MAOUREY KOIRA,2.89,1,428,,0.0
2889,12.67,H,TCHAKEY KOIRA,2.87,1,104,170.0,0.0
2890,12.67,H,RODJI KAINA,2.85,1,187,,0.0
2891,12.68,VA,LADANEDJI DJERMA,2.88,1,693,1402.0,0.0
2892,12.3,H,MANGOURORI,2.96,1,54,,0.0
2893,12.31,H,TOUNGA FADA,2.95,1,99,,0.0
2894,12.32,H,TOUNGA DAN MABAYE,2.95,1,39,,0.0
